topology;economy;slot;archetype;small_cluster;d_nearest_large;d_other_large;centrality;d_small_small;d_large_large;rho_comp
2561;321;A_near;A;Small_cluster2;364.380644261837;671.203383734857;0.5428766497485015;660.0359124131501;738.9387554489076;0.9056956273710038
2562;321;A_far;A;Small_cluster1;495.81163041293615;862.4235888794387;0.5749049965773227;778.5137264989316;1076.676618307829;0.7850902225211492
2562;321;A_far;A;Small_cluster2;495.81163041293615;862.4235888794387;0.5749049965773227;778.5137264989316;1076.676618307829;0.7850902225211492
2563;321;B_near;B;Small_cluster1;364.380644261837;671.203383734857;0.5428766497485015;660.0359124131501;738.9387554489076;0.9056956273710038
2563;321;B_near;B;Small_cluster2;364.380644261837;671.203383734857;0.5428766497485015;660.0359124131501;738.9387554489076;0.9056956273710038
2564;321;B_far;B;Small_cluster1;495.81163041293615;862.4235888794387;0.5749049965773227;778.5137264989316;1076.676618307829;0.7850902225211492
2564;321;B_far;B;Small_cluster2;495.81163041293615;862.4235888794387;0.5749049965773227;778.5137264989316;1076.676618307829;0.7850902225211492
2565;321;D_near;D;Small_cluster1;259.62599851191044;611.1793627316208;0.4247951000039191;387.28341544047;790.4664700850844;0.7458486778293569
2565;321;D_near;D;Small_cluster2;259.62599851191044;611.1793627316208;0.4247951000039191;387.28341544047;790.4664700850844;0.7458486778293569
2566;321;D_far;D;Small_cluster1;433.0522883683443;975.6425328944325;0.4438636834370175;769.7893027216196;992.9263303987682;0.8887948677306775
2566;321;D_far;D;Small_cluster2;433.0522883683443;975.6425328944325;0.4438636834370175;769.7893027216196;992.9263303987682;0.8887948677306775
2567;321;C_near;C;Small_cluster1;378.7865322083235;395.6641427026631;0.9573435935360386;158.91686929389834;757.9622342251241;0.20977101319761005
2567;321;C_near;C;Small_cluster2;378.7865322083235;395.6641427026631;0.9573435935360386;158.91686929389834;757.9622342251241;0.20977101319761005
2568;321;C_far;C;Small_cluster1;472.93302565813065;524.5650665381982;0.9015717130749733;390.63655976206064;917.5624243915081;0.41299353034021385
2568;321;C_far;C;Small_cluster2;472.93302565813065;524.5650665381982;0.9015717130749733;390.63655976206064;917.5624243915081;0.41299353034021385
2569;322;A_near;A;Small_cluster1;348.8593805581331;1110.9671066654862;0.3140141399912528;221.12384513020515;1436.3279337063432;0.316924035088914
2569;322;A_near;A;Small_cluster2;348.8593805581331;1110.9671066654862;0.3140141399912528;221.12384513020515;1436.3279337063432;0.316924035088914
2570;322;A_far;A;Small_cluster1;484.7930811345577;741.0386201874676;0.6542075782931732;454.5777211897075;1133.5315626114607;0.46883684903862755
2570;322;A_far;A;Small_cluster2;484.7930811345577;741.0386201874676;0.6542075782931732;454.5777211897075;1133.5315626114607;0.46883684903862755
2571;322;B_near;B;Small_cluster1;348.8593805581332;1110.9671066654862;0.3140141399912529;221.12384513020515;1436.3279337063432;0.3169240350889139
2571;322;B_near;B;Small_cluster2;348.8593805581332;1110.9671066654862;0.3140141399912529;221.12384513020515;1436.3279337063432;0.3169240350889139
2572;322;B_far;B;Small_cluster1;484.79308113455767;741.0386201874676;0.6542075782931731;454.5777211897075;1133.5315626114607;0.4688368490386276
2572;322;B_far;B;Small_cluster2;484.79308113455767;741.0386201874676;0.6542075782931731;454.5777211897075;1133.5315626114607;0.4688368490386276
2573;322;D_near;D;Small_cluster1;291.99940226972103;912.9552775175625;0.31983976593432184;691.4426513016224;1082.1196615695953;1.1839795662713961
2573;322;D_near;D;Small_cluster2;291.99940226972103;912.9552775175625;0.31983976593432184;691.4426513016224;1082.1196615695953;1.1839795662713961
2574;322;D_far;D;Small_cluster1;455.6815102696419;579.0335033753958;0.7869691608746463;244.45262206718326;522.1222752705216;0.26822749722995404
2574;322;D_far;D;Small_cluster2;455.6815102696419;579.0335033753958;0.7869691608746463;244.45262206718326;522.1222752705216;0.26822749722995404
2575;322;C_near;C;Small_cluster1;395.8666831254959;432.70883177936844;0.9148569524167749;423.3718772418797;711.9075066410005;0.5347404761360837
2575;322;C_near;C;Small_cluster2;395.8666831254959;432.70883177936844;0.9148569524167749;423.3718772418797;711.9075066410005;0.5347404761360837
2576;322;C_far;C;Small_cluster1;482.9708259552717;533.8413382647241;0.9047085554018554;668.8643597997725;764.5508771762252;0.6924479946348938
2576;322;C_far;C;Small_cluster2;482.9708259552717;533.8413382647241;0.9047085554018554;668.8643597997725;764.5508771762252;0.6924479946348938
2577;323;A_near;A;Small_cluster1;166.93396866321564;438.01255995539447;0.38111685354460056;190.03875339403749;564.8345161229372;0.5692033650066605
2577;323;A_near;A;Small_cluster2;166.93396866321564;438.01255995539447;0.38111685354460056;190.03875339403749;564.8345161229372;0.5692033650066605
2578;323;A_far;A;Small_cluster1;387.49820925295353;1131.7893199605073;0.3423766264789236;727.4679445661604;1205.3615102544427;0.9386726534409341
2578;323;A_far;A;Small_cluster2;387.49820925295353;1131.7893199605073;0.3423766264789236;727.4679445661604;1205.3615102544427;0.9386726534409341
2579;323;B_near;B;Small_cluster1;166.93396866321567;438.01255995539447;0.3811168535446006;190.03875339403749;564.8345161229372;0.5692033650066604
2579;323;B_near;B;Small_cluster2;166.93396866321567;438.01255995539447;0.3811168535446006;190.03875339403749;564.8345161229372;0.5692033650066604
2580;323;B_far;B;Small_cluster1;387.49820925295353;1131.7893199605073;0.3423766264789236;727.4679445661604;1205.3615102544427;0.9386726534409341
2580;323;B_far;B;Small_cluster2;387.49820925295353;1131.7893199605073;0.3423766264789236;727.4679445661604;1205.3615102544427;0.9386726534409341
2581;323;D_near;D;Small_cluster1;216.82836599648;542.73000308849;0.39951424237205285;331.1862602829933;747.4383621476591;0.7637060279473993
2581;323;D_near;D;Small_cluster2;216.82836599648;542.73000308849;0.39951424237205285;331.1862602829933;747.4383621476591;0.7637060279473993
2582;323;D_far;D;Small_cluster1;404.28547486662865;845.0170188166219;0.4784347129869619;594.0516478382051;926.8672495149076;0.7346932857706292
2582;323;D_far;D;Small_cluster2;404.28547486662865;845.0170188166219;0.4784347129869619;594.0516478382051;926.8672495149076;0.7346932857706292
2583;323;C_near;C;Small_cluster1;325.66018961369986;342.71606271327664;0.9502332252403177;334.27384411916137;578.6973866634071;0.5132249117027154
2583;323;C_near;C;Small_cluster2;325.66018961369986;342.71606271327664;0.9502332252403177;334.27384411916137;578.6973866634071;0.5132249117027154
2584;323;C_far;C;Small_cluster1;446.59003019332886;480.5539675943084;0.9293233649260961;580.5248235352337;722.3851460963488;0.6499527354920177
2584;323;C_far;C;Small_cluster2;446.59003019332886;480.5539675943084;0.9293233649260961;580.5248235352337;722.3851460963488;0.6499527354920177
2585;324;A_near;A;Small_cluster1;301.93916223943233;583.5850337834528;0.5173867470211222;478.4282414242625;716.5431155823171;0.7922593377351917
2585;324;A_near;A;Small_cluster2;301.93916223943233;583.5850337834528;0.5173867470211222;478.4282414242625;716.5431155823171;0.7922593377351917
2586;324;A_far;A;Small_cluster1;454.26907800137997;827.796264581967;0.5487691808210606;631.6530632786453;1091.6978747583926;0.695241095935575
2586;324;A_far;A;Small_cluster2;454.26907800137997;827.796264581967;0.5487691808210606;631.6530632786453;1091.6978747583926;0.695241095935575
2587;324;B_near;B;Small_cluster1;301.93916223943233;583.5850337834528;0.5173867470211222;478.4282414242625;716.5431155823171;0.7922593377351917
2587;324;B_near;B;Small_cluster2;301.93916223943233;583.5850337834528;0.5173867470211222;478.4282414242625;716.5431155823171;0.7922593377351917
2588;324;B_far;B;Small_cluster1;454.26907800137997;827.796264581967;0.5487691808210606;631.6530632786453;1091.6978747583926;0.695241095935575
2588;324;B_far;B;Small_cluster2;454.26907800137997;827.796264581967;0.5487691808210606;631.6530632786453;1091.6978747583926;0.695241095935575
2589;324;D_near;D;Small_cluster1;273.6863203346729;846.5461765577202;0.3232975682998813;716.8451270088553;895.2229748480022;1.309610809433721
2589;324;D_near;D;Small_cluster2;273.6863203346729;846.5461765577202;0.3232975682998813;716.8451270088553;895.2229748480022;1.309610809433721
2590;324;D_far;D;Small_cluster1;442.89888702332973;1197.6240188184752;0.3698146330267114;857.0897721685469;1444.5906444452703;0.9675907947397931
2590;324;D_far;D;Small_cluster2;442.89888702332973;1197.6240188184752;0.3698146330267114;857.0897721685469;1444.5906444452703;0.9675907947397931
2591;324;C_near;C;Small_cluster1;375.28676241636276;375.4853385346253;0.999471148143793;601.2691596522927;449.59323247894645;0.801079627457274
2591;324;C_near;C;Small_cluster2;375.28676241636276;375.4853385346253;0.999471148143793;601.2691596522927;449.59323247894645;0.801079627457274
2592;324;C_far;C;Small_cluster1;471.0235357284546;480.0641607079736;0.9811678818802337;678.4232783131301;666.5020355023444;0.7201585768574436
2592;324;C_far;C;Small_cluster2;471.0235357284546;480.0641607079736;0.9811678818802337;678.4232783131301;666.5020355023444;0.7201585768574436
2593;325;A_near;A;Small_cluster1;163.31961899995804;381.5010433024375;0.4280974373915023;143.98115267977118;521.2439507246017;0.44079564219350825
2593;325;A_near;A;Small_cluster2;163.31961899995804;381.5010433024375;0.4280974373915023;143.98115267977118;521.2439507246017;0.44079564219350825
2594;325;A_far;A;Small_cluster1;386.19863726198673;659.3400012003644;0.5857351845161692;155.5055160075426;1033.0302047543228;0.20132841108661378
2594;325;A_far;A;Small_cluster2;386.19863726198673;659.3400012003644;0.5857351845161692;155.5055160075426;1033.0302047543228;0.20132841108661378
2595;325;B_near;B;Small_cluster1;163.31961899995804;381.5010433024375;0.4280974373915023;143.98115267977118;521.2439507246017;0.44079564219350825
2595;325;B_near;B;Small_cluster2;163.31961899995804;381.5010433024375;0.4280974373915023;143.98115267977118;521.2439507246017;0.44079564219350825
2596;325;B_far;B;Small_cluster1;386.1986372619867;659.3400012003644;0.5857351845161691;155.5055160075426;1033.0302047543228;0.2013284110866138
2596;325;B_far;B;Small_cluster2;386.1986372619867;659.3400012003644;0.5857351845161691;155.5055160075426;1033.0302047543228;0.2013284110866138
2597;325;D_near;D;Small_cluster1;341.1021761596203;705.93816973213;0.4831898752394312;553.5009767860174;690.1487457565963;0.8113419020331963
2597;325;D_near;D;Small_cluster2;341.1021761596203;705.93816973213;0.4831898752394312;553.5009767860174;690.1487457565963;0.8113419020331963
2598;325;D_far;D;Small_cluster1;494.90637108683586;648.3512115942463;0.7633306797868069;276.7272097989917;633.934688102454;0.27957531562110094
2598;325;D_far;D;Small_cluster2;494.90637108683586;648.3512115942463;0.7633306797868069;276.7272097989917;633.934688102454;0.27957531562110094
2599;325;C_near;C;Small_cluster1;397.3732188344002;408.26189933445306;0.9733291778689034;126.31382662802935;795.6693862564862;0.15893600856965262
2599;325;C_near;C;Small_cluster2;397.3732188344002;408.26189933445306;0.9733291778689034;126.31382662802935;795.6693862564862;0.15893600856965262
2600;325;C_far;C;Small_cluster1;484.06033255159855;533.1029059007058;0.9080054285837231;597.5551769137383;822.3590469919145;0.617232126586247
2600;325;C_far;C;Small_cluster2;484.06033255159855;533.1029059007058;0.9080054285837231;597.5551769137383;822.3590469919145;0.617232126586247
2601;326;A_near;A;Small_cluster1;304.6849388629198;1268.6644721033592;0.24016195421455522;439.85003251582384;1460.3262829594314;0.721811248953326
2601;326;A_near;A;Small_cluster2;304.6849388629198;1268.6644721033592;0.24016195421455522;439.85003251582384;1460.3262829594314;0.721811248953326
2602;326;A_far;A;Small_cluster1;456.2260542064905;903.8165497736697;0.5047772740173179;284.9472466856241;459.107318893075;0.31228734533939545
2602;326;A_far;A;Small_cluster2;456.2260542064905;903.8165497736697;0.5047772740173179;284.9472466856241;459.107318893075;0.31228734533939545
2603;326;B_near;B;Small_cluster1;304.68493886291986;1268.6644721033592;0.24016195421455525;439.85003251582384;1460.3262829594314;0.7218112489533258
2603;326;B_near;B;Small_cluster2;304.68493886291986;1268.6644721033592;0.24016195421455525;439.85003251582384;1460.3262829594314;0.7218112489533258
2604;326;B_far;B;Small_cluster1;456.22605420649046;903.8165497736697;0.5047772740173179;284.9472466856241;459.107318893075;0.3122873453393955
2604;326;B_far;B;Small_cluster2;456.22605420649046;903.8165497736697;0.5047772740173179;284.9472466856241;459.107318893075;0.3122873453393955
2605;326;D_near;D;Small_cluster1;187.8332532942295;468.2238019907012;0.4011612662483994;418.1076254695654;439.9637473747134;1.1129755198740685
2605;326;D_near;D;Small_cluster2;187.8332532942295;468.2238019907012;0.4011612662483994;418.1076254695654;439.9637473747134;1.1129755198740685
2606;326;D_far;D;Small_cluster1;387.51633428037167;833.6170648269372;0.4648613261783717;654.2644993402064;832.6120429672301;0.8441766726494165
2606;326;D_far;D;Small_cluster2;387.51633428037167;833.6170648269372;0.4648613261783717;654.2644993402064;832.6120429672301;0.8441766726494165
2607;326;C_near;C;Small_cluster1;353.1684249639511;370.55118035660377;0.9530894615531269;451.578526198864;565.3794799931347;0.6393246030487548
2607;326;C_near;C;Small_cluster2;353.1684249639511;370.55118035660377;0.9530894615531269;451.578526198864;565.3794799931347;0.6393246030487548
2608;326;C_far;C;Small_cluster1;458.81940722465515;496.0433380228935;0.9249583091941043;571.0805560462177;764.7583682090044;0.6223369664119235
2608;326;C_far;C;Small_cluster2;458.81940722465515;496.0433380228935;0.9249583091941043;571.0805560462177;764.7583682090044;0.6223369664119235
2609;327;A_near;A;Small_cluster1;143.69685240089893;1199.4599058138738;0.11980129698741018;209.81469806283712;1293.0633540265262;0.7300601737520194
2609;327;A_near;A;Small_cluster2;143.69685240089893;1199.4599058138738;0.11980129698741018;209.81469806283712;1293.0633540265262;0.7300601737520194
2610;327;A_far;A;Small_cluster1;380.1737930625677;966.8834736383408;0.39319504720872944;402.52754501998425;1268.2333379983902;0.5293993857090218
2610;327;A_far;A;Small_cluster2;380.1737930625677;966.8834736383408;0.39319504720872944;402.52754501998425;1268.2333379983902;0.5293993857090218
2611;327;B_near;B;Small_cluster1;143.69685240089888;1199.4599058138738;0.11980129698741013;209.81469806283712;1293.0633540265262;0.7300601737520197
2611;327;B_near;B;Small_cluster2;143.69685240089888;1199.4599058138738;0.11980129698741013;209.81469806283712;1293.0633540265262;0.7300601737520197
2612;327;B_far;B;Small_cluster1;380.1737930625677;966.8834736383408;0.39319504720872944;402.52754501998425;1268.2333379983902;0.5293993857090218
2612;327;B_far;B;Small_cluster2;380.1737930625677;966.8834736383408;0.39319504720872944;402.52754501998425;1268.2333379983902;0.5293993857090218
2613;327;D_near;D;Small_cluster1;194.07347738742828;551.9959525456159;0.3515849645136491;513.5709001682699;519.9574526399374;1.3231352039491462
2613;327;D_near;D;Small_cluster2;194.07347738742828;551.9959525456159;0.3515849645136491;513.5709001682699;519.9574526399374;1.3231352039491462
2614;327;D_far;D;Small_cluster1;390.86135663092136;868.9996384231191;0.44978310617041883;627.3714438080788;960.1772242225707;0.8025498468507937
2614;327;D_far;D;Small_cluster2;390.86135663092136;868.9996384231191;0.44978310617041883;627.3714438080788;960.1772242225707;0.8025498468507937
2615;327;C_near;C;Small_cluster1;421.6412276029586;435.38234502290436;0.968438965022289;132.57472859695554;846.7046208679676;0.15721272010169204
2615;327;C_near;C;Small_cluster2;421.6412276029586;435.38234502290436;0.968438965022289;132.57472859695554;846.7046208679676;0.15721272010169204
2616;327;C_far;C;Small_cluster1;499.3008442223072;528.2315047553461;0.9452310960770158;412.74448735639453;940.9056829288602;0.4133224409016074
2616;327;C_far;C;Small_cluster2;499.3008442223072;528.2315047553461;0.9452310960770158;412.74448735639453;940.9056829288602;0.4133224409016074
2617;328;A_near;A;Small_cluster1;205.5015653371811;521.5050824265842;0.39405477005319683;218.40300811454654;684.0296749956906;0.5313901326157714
2617;328;A_near;A;Small_cluster2;205.5015653371811;521.5050824265842;0.39405477005319683;218.40300811454654;684.0296749956906;0.5313901326157714
2618;328;A_far;A;Small_cluster1;402.5841508060694;1069.3996747554086;0.37645808233310696;802.9777768999338;1020.8483037538826;0.9972794200817159
2618;328;A_far;A;Small_cluster2;402.5841508060694;1069.3996747554086;0.37645808233310696;802.9777768999338;1020.8483037538826;0.9972794200817159
2619;328;B_near;B;Small_cluster1;205.5015653371811;521.5050824265842;0.39405477005319683;218.40300811454654;684.0296749956906;0.5313901326157714
2619;328;B_near;B;Small_cluster2;205.5015653371811;521.5050824265842;0.39405477005319683;218.40300811454654;684.0296749956906;0.5313901326157714
2620;328;B_far;B;Small_cluster1;402.5841508060694;1069.3996747554086;0.37645808233310696;802.9777768999338;1020.8483037538826;0.9972794200817159
2620;328;B_far;B;Small_cluster2;402.5841508060694;1069.3996747554086;0.37645808233310696;802.9777768999338;1020.8483037538826;0.9972794200817159
2621;328;D_near;D;Small_cluster1;336.41099594533443;685.266953920482;0.4909196248566969;387.9002019762993;918.8405629247427;0.5765272340255663
2621;328;D_near;D;Small_cluster2;336.41099594533443;685.266953920482;0.4909196248566969;387.9002019762993;918.8405629247427;0.5765272340255663
2622;328;D_far;D;Small_cluster1;491.131504252553;687.5873573053718;0.7142823366870478;289.63806480169296;799.5020254515111;0.29486813846577564
2622;328;D_far;D;Small_cluster2;491.131504252553;687.5873573053718;0.7142823366870478;289.63806480169296;799.5020254515111;0.29486813846577564
2623;328;C_near;C;Small_cluster1;409.54178869724274;454.3339798476251;0.9014113116403824;285.81247786059976;815.0736907497048;0.34894177559971673
2623;328;C_near;C;Small_cluster2;409.54178869724274;454.3339798476251;0.9014113116403824;285.81247786059976;815.0736907497048;0.34894177559971673
2624;328;C_far;C;Small_cluster1;491.7478613555432;515.717623842394;0.9535215370220195;385.38156328722835;930.7895551435649;0.3918487436070312
2624;328;C_far;C;Small_cluster2;491.7478613555432;515.717623842394;0.9535215370220195;385.38156328722835;930.7895551435649;0.3918487436070312
2625;329;A_near;A;Small_cluster1;307.8050386160612;1239.8710019846342;0.24825569605496417;591.2318574264646;1289.8765875026584;0.9603999013218463
2625;329;A_near;A;Small_cluster2;307.8050386160612;1239.8710019846342;0.24825569605496417;591.2318574264646;1289.8765875026584;0.9603999013218463
2626;329;A_far;A;Small_cluster1;458.3514288067817;803.5674446258479;0.5703957170890571;354.10426361486316;1206.5944611094892;0.3862803095614828
2626;329;A_far;A;Small_cluster2;458.3514288067817;803.5674446258479;0.5703957170890571;354.10426361486316;1206.5944611094892;0.3862803095614828
2627;329;B_near;B;Small_cluster1;307.8050386160612;1239.8710019846342;0.24825569605496417;591.2318574264646;1289.8765875026584;0.9603999013218463
2627;329;B_near;B;Small_cluster2;307.8050386160612;1239.8710019846342;0.24825569605496417;591.2318574264646;1289.8765875026584;0.9603999013218463
2628;329;B_far;B;Small_cluster1;458.35142880678177;803.5674446258479;0.5703957170890572;354.10426361486316;1206.5944611094892;0.38628030956148274
2628;329;B_far;B;Small_cluster2;458.35142880678177;803.5674446258479;0.5703957170890572;354.10426361486316;1206.5944611094892;0.38628030956148274
2629;329;D_near;D;Small_cluster1;124.50110465288162;795.0912558024235;0.15658718888466758;845.6030033528805;729.2660711333156;3.3959658659675545
2629;329;D_near;D;Small_cluster2;124.50110465288162;795.0912558024235;0.15658718888466758;845.6030033528805;729.2660711333156;3.3959658659675545
2630;329;D_far;D;Small_cluster1;356.4719721674919;835.3938101161475;0.4267112921484664;622.684040479362;916.6937225498259;0.8733983161329549
2630;329;D_far;D;Small_cluster2;356.4719721674919;835.3938101161475;0.4267112921484664;622.684040479362;916.6937225498259;0.8733983161329549
2631;329;C_near;C;Small_cluster1;414.8321721702814;457.1203412534184;0.9074900736922287;265.0578571483493;830.5798728950322;0.3194760133497404
2631;329;C_near;C;Small_cluster2;414.8321721702814;457.1203412534184;0.9074900736922287;265.0578571483493;830.5798728950322;0.3194760133497404
2632;329;C_far;C;Small_cluster1;494.2458935081959;540.1447265513419;0.9150249353794565;621.9369539059699;825.808550324291;0.6291776644732573
2632;329;C_far;C;Small_cluster2;494.2458935081959;540.1447265513419;0.9150249353794565;621.9369539059699;825.808550324291;0.6291776644732573
2633;330;A_near;A;Small_cluster1;285.9455697238445;454.9237932506691;0.6285570769570293;206.3618308864534;709.7487641498446;0.3608411053295036
2633;330;A_near;A;Small_cluster2;285.9455697238445;454.9237932506691;0.6285570769570293;206.3618308864534;709.7487641498446;0.3608411053295036
2634;330;A_far;A;Small_cluster1;444.8785103857517;944.839465407842;0.470850897611182;166.36999556794763;504.13827802985907;0.18698362775905844
2634;330;A_far;A;Small_cluster2;444.8785103857517;944.839465407842;0.470850897611182;166.36999556794763;504.13827802985907;0.18698362775905844
2635;330;B_near;B;Small_cluster1;285.9455697238445;454.9237932506691;0.6285570769570293;206.3618308864534;709.7487641498446;0.3608411053295036
2635;330;B_near;B;Small_cluster2;285.9455697238445;454.9237932506691;0.6285570769570293;206.3618308864534;709.7487641498446;0.3608411053295036
2636;330;B_far;B;Small_cluster1;444.87851038575167;944.839465407842;0.47085089761118193;166.36999556794763;504.13827802985907;0.18698362775905847
2636;330;B_far;B;Small_cluster2;444.87851038575167;944.839465407842;0.47085089761118193;166.36999556794763;504.13827802985907;0.18698362775905847
2637;330;D_near;D;Small_cluster1;210.75036637485027;883.2612453119285;0.23860479274217747;824.6256293728948;892.2045160084963;1.9564037860465158
2637;330;D_near;D;Small_cluster2;210.75036637485027;883.2612453119285;0.23860479274217747;824.6256293728948;892.2045160084963;1.9564037860465158
2638;330;D_far;D;Small_cluster1;400.64253471791744;1144.236986111569;0.35013947248760996;900.9506403468549;1275.057465210557;1.1243821639921385
2638;330;D_far;D;Small_cluster2;400.64253471791744;1144.236986111569;0.35013947248760996;900.9506403468549;1275.057465210557;1.1243821639921385
2639;330;C_near;C;Small_cluster1;299.8718433082104;300.2947461058786;0.9985917076367393;114.09437637776136;589.2218611203134;0.19023856177869686
2639;330;C_near;C;Small_cluster2;299.8718433082104;300.2947461058786;0.9985917076367393;114.09437637776136;589.2218611203134;0.19023856177869686
2640;330;C_far;C;Small_cluster1;438.60030472278595;441.2874789820743;0.9939106038868656;549.8820423148572;686.8970984593034;0.6268600778360222
2640;330;C_far;C;Small_cluster2;438.60030472278595;441.2874789820743;0.9939106038868656;549.8820423148572;686.8970984593034;0.6268600778360222
2641;331;A_near;A;Small_cluster1;250.25908686220646;447.5944732818907;0.5591201451332392;175.5945859476924;673.2519553042948;0.3508255946853498
2641;331;A_near;A;Small_cluster2;250.25908686220646;447.5944732818907;0.5591201451332392;175.5945859476924;673.2519553042948;0.3508255946853498
2642;331;A_far;A;Small_cluster1;424.52910393476486;1238.4185205897963;0.34279938233851914;821.809734031558;1274.9498124234378;0.9679074136667921
2642;331;A_far;A;Small_cluster2;424.52910393476486;1238.4185205897963;0.34279938233851914;821.809734031558;1274.9498124234378;0.9679074136667921
2643;331;B_near;B;Small_cluster1;250.25908686220643;447.5944732818907;0.559120145133239;175.5945859476924;673.2519553042948;0.35082559468534985
2643;331;B_near;B;Small_cluster2;250.25908686220643;447.5944732818907;0.559120145133239;175.5945859476924;673.2519553042948;0.35082559468534985
2644;331;B_far;B;Small_cluster1;424.52910393476486;1238.4185205897963;0.34279938233851914;821.809734031558;1274.9498124234378;0.9679074136667921
2644;331;B_far;B;Small_cluster2;424.52910393476486;1238.4185205897963;0.34279938233851914;821.809734031558;1274.9498124234378;0.9679074136667921
2645;331;D_near;D;Small_cluster1;257.31096640229225;844.6834784109346;0.3046241260529446;842.8269027732313;767.9883534088731;1.6377593900438652
2645;331;D_near;D;Small_cluster2;257.31096640229225;844.6834784109346;0.3046241260529446;842.8269027732313;767.9883534088731;1.6377593900438652
2646;331;D_far;D;Small_cluster1;431.25332072377205;1045.5817569747808;0.4124529888236887;888.4050393477082;1021.2253912352026;1.0300268967862078
2646;331;D_far;D;Small_cluster2;431.25332072377205;1045.5817569747808;0.4124529888236887;888.4050393477082;1021.2253912352026;1.0300268967862078
2647;331;C_near;C;Small_cluster1;348.8207835704088;358.54595143826583;0.9728760906967555;530.0264318473637;468.3145093731582;0.7597403262818755
2647;331;C_near;C;Small_cluster2;348.8207835704088;358.54595143826583;0.9728760906967555;530.0264318473637;468.3145093731582;0.7597403262818755
2648;331;C_far;C;Small_cluster1;457.1055941283703;494.1153163163462;0.9250990184560859;150.25434587150812;939.2602117732167;0.16435408776611007
2648;331;C_far;C;Small_cluster2;457.1055941283703;494.1153163163462;0.9250990184560859;150.25434587150812;939.2602117732167;0.16435408776611007
2649;332;A_near;A;Small_cluster1;355.5770304054022;629.8218229407984;0.5645676562065165;499.44836646318436;831.32454296574;0.7023068473992132
2649;332;A_near;A;Small_cluster2;355.5770304054022;629.8218229407984;0.5645676562065165;499.44836646318436;831.32454296574;0.7023068473992132
2650;332;A_far;A;Small_cluster1;490.073574334383;890.9009812062966;0.5500875907340614;694.9792360886931;474.76222729310393;0.7090560198360141
2650;332;A_far;A;Small_cluster2;490.073574334383;890.9009812062966;0.5500875907340614;694.9792360886931;474.76222729310393;0.7090560198360141
2651;332;B_near;B;Small_cluster1;355.57703040540224;629.8218229407984;0.5645676562065166;499.44836646318436;831.32454296574;0.7023068473992131
2651;332;B_near;B;Small_cluster2;355.57703040540224;629.8218229407984;0.5645676562065166;499.44836646318436;831.32454296574;0.7023068473992131
2652;332;B_far;B;Small_cluster1;490.07357433438295;890.9009812062966;0.5500875907340613;694.9792360886931;474.76222729310393;0.7090560198360141
2652;332;B_far;B;Small_cluster2;490.07357433438295;890.9009812062966;0.5500875907340613;694.9792360886931;474.76222729310393;0.7090560198360141
2653;332;D_near;D;Small_cluster1;268.26760061085224;573.3653855828555;0.46788244870789397;376.8898001872003;681.3141658902168;0.7024512079151797
2653;332;D_near;D;Small_cluster2;268.26760061085224;573.3653855828555;0.46788244870789397;376.8898001872003;681.3141658902168;0.7024512079151797
2654;332;D_far;D;Small_cluster1;438.3067015558481;956.1444032862239;0.4584105706725975;911.3422020338476;792.3471048474312;1.0396170065377455
2654;332;D_far;D;Small_cluster2;438.3067015558481;956.1444032862239;0.4584105706725975;911.3422020338476;792.3471048474312;1.0396170065377455
2655;332;C_near;C;Small_cluster1;373.73527288436895;404.5252524042925;0.9238861373006418;286.79180266335607;723.3882973901927;0.38368308194459266
2655;332;C_near;C;Small_cluster2;373.73527288436895;404.5252524042925;0.9238861373006418;286.79180266335607;723.3882973901927;0.38368308194459266
2656;332;C_far;C;Small_cluster1;470.2563222497701;515.4530373633863;0.9123165218992526;594.355234503746;785.6155053712428;0.6319481593147647
2656;332;C_far;C;Small_cluster2;470.2563222497701;515.4530373633863;0.9123165218992526;594.355234503746;785.6155053712428;0.6319481593147647
2657;333;A_near;A;Small_cluster1;241.8673161417246;1038.0906614397295;0.23299247852425378;137.6824416220188;1267.6690406166017;0.2846239083029772
2657;333;A_near;A;Small_cluster2;241.8673161417246;1038.0906614397295;0.23299247852425378;137.6824416220188;1267.6690406166017;0.2846239083029772
2658;333;A_far;A;Small_cluster1;419.8457755148411;829.9656758889365;0.5058592032317052;580.7670027017593;1080.7382456958294;0.6916432611350997
2658;333;A_far;A;Small_cluster2;419.8457755148411;829.9656758889365;0.5058592032317052;580.7670027017593;1080.7382456958294;0.6916432611350997
2659;333;B_near;B;Small_cluster1;241.86731614172456;1038.0906614397295;0.23299247852425375;137.6824416220188;1267.6690406166017;0.2846239083029772
2659;333;B_near;B;Small_cluster2;241.86731614172456;1038.0906614397295;0.23299247852425375;137.6824416220188;1267.6690406166017;0.2846239083029772
2660;333;B_far;B;Small_cluster1;419.845775514841;829.9656758889365;0.5058592032317051;580.7670027017593;1080.7382456958294;0.6916432611350998
2660;333;B_far;B;Small_cluster2;419.845775514841;829.9656758889365;0.5058592032317051;580.7670027017593;1080.7382456958294;0.6916432611350998
2661;333;D_near;D;Small_cluster1;249.81689639389515;825.9091557854915;0.3024750296614687;739.906956255436;837.5613266602159;1.480898543965574
2661;333;D_near;D;Small_cluster2;249.81689639389515;825.9091557854915;0.3024750296614687;739.906956255436;837.5613266602159;1.480898543965574
