topology;economy;slot;archetype;label;archetype_name;d_LL_target;d_SL_target;d_SS_target;proj_residual_km;d_LL;d_SS;S1_L1;S1_L2;S2_L1;S2_L2;S1_near;S1_far;S1_centrality;S2_near;S2_far;S2_centrality;d_SL_mean;rho_comp;Large_cluster1_x;Large_cluster1_y;Large_cluster1_lon;Large_cluster1_lat;Large_cluster2_x;Large_cluster2_y;Large_cluster2_lon;Large_cluster2_lat;Small_cluster1_x;Small_cluster1_y;Small_cluster1_lon;Small_cluster1_lat;Small_cluster2_x;Small_cluster2_y;Small_cluster2_lon;Small_cluster2_lat
2412;302;B_far;B;B;both small near Large_cluster2 (the smaller hub);619.4995335303247;471.19040600955486;913.5968166403472;0.07995012229537224;619.4995335303247;913.5968166403472;680.1568212033146;471.19040600955486;680.1568212033146;471.19040600955486;471.19040600955486;680.1568212033146;0.69276730207004;471.19040600955486;680.1568212033146;0.69276730207004;471.19040600955486;0.9694560892882667;0.0;0.0;4.4777;51.9244;619.4995335303247;0.0;13.514894940228688;51.894645557830074;503.93304672898125;456.7984083201736;12.163346176543776;56.05655185140832;503.93304672898125;-456.7984083201736;11.565653799879668;47.847836998613715
2413;302;D_near;D;D;one small cluster per hub;425.1297315582633;210.2078292518854;453.49375838413835;0.017874792522661664;425.1297315582633;453.49375838413835;210.2078292518854;486.8069548024006;486.8069548024006;210.2078292518854;210.2078292518854;486.8069548024006;0.4318094209176011;210.2078292518854;486.8069548024006;0.4318094209176011;210.2078292518854;1.0786795144550279;0.0;0.0;4.4777;51.9244;425.1297315582633;0.0;10.673622029485836;51.860395540366866;-14.182013412937522;209.72887730197067;4.177523987359357;53.806074121239526;439.3117449712008;209.72887730197067;11.079484555304871;53.73478369302699
2414;302;D_far;D;D;one small cluster per hub;411.5998108871281;400.51150880753994;679.7885352745652;0.06076380541242088;411.5998108871281;679.7885352745652;400.51150880753994;663.4834596653793;663.4834596653793;400.51150880753994;400.51150880753994;663.4834596653793;0.6036495755441041;400.51150880753994;663.4834596653793;0.6036495755441041;400.51150880753994;0.8486504386584655;0.0;0.0;4.4777;51.9244;411.5998108871281;0.0;10.472439791604648;51.82915311156863;-134.09436219371855;377.3965695593323;2.262464373175784;55.278002005916846;545.6941730808467;377.3965695593323;12.978412487254044;55.107903899855465
2415;302;C_near;C;C2;both small midway between the hubs;421.2165579199791;409.54956486821175;726.5507003292441;0.049094120633071725;421.2165579199791;726.5507003292441;431.0954945320783;409.54956486821175;431.0954945320783;409.54956486821175;409.54956486821175;431.0954945320783;0.9500205176413337;409.54956486821175;431.0954945320783;0.9500205176413337;409.54956486821175;0.8870119304888526;0.0;0.0;4.4777;51.9244;421.2165579199791;0.0;10.604564972853765;51.75372017768822;232.1084775888817;363.27535016462207;8.142300655246853;55.132641002383984;232.1084775888817;-363.27535016462207;7.61619158410375;48.606200309313536
2416;302;C_far;C;C1;both small midway between the hubs;606.0612523928285;491.8388146907091;821.0070452652872;0.09956063972651918;606.0612523928285;821.0070452652872;491.8388146907091;529.9428675879864;491.8388146907091;529.9428675879864;491.8388146907091;529.9428675879864;0.9280978097304974;491.8388146907091;529.9428675879864;0.9280978097304974;491.8388146907091;0.8346301885319626;0.0;0.0;4.4777;51.9244;606.0612523928285;0.0;13.290208944062277;51.68485531789252;270.91009125271137;410.5035226326436;8.672934602333891;55.588168969653225;270.91009125271137;-410.5035226326436;8.219096210957044;48.20904865033397
2417;303;A_near;A;A;both small near Large_cluster1 (the larger hub);486.11905286088586;364.06305730342865;298.7392249517143;0.020889252301742545;486.11905286088586;298.7392249517143;364.06305730342865;831.6528120763359;364.06305730342865;831.6528120763359;364.06305730342865;831.6528120763359;0.43775846364842447;364.06305730342865;831.6528120763359;0.43775846364842447;364.06305730342865;0.4102850027745741;0.0;0.0;4.4777;51.9244;486.11905286088586;0.0;11.555304157220425;51.78591025186463;-332.00998262391425;149.36961247585714;-0.5374286715298617;53.11319395699814;-332.00998262391425;-149.36961247585714;-0.17594236133334148;50.43590986803864
2418;303;A_far;A;A;both small near Large_cluster1 (the larger hub);1466.9196558184922;495.6525966525078;190.26914089918137;0.026689308299864933;1466.9196558184922;190.26914089918137;495.6525966525078;985.0872628088648;495.6525966525078;985.0872628088648;495.6525966525078;985.0872628088648;0.5031560302984839;495.6525966525078;985.0872628088648;0.5031560302984839;495.6525966525078;0.19193800474788522;0.0;0.0;4.4777;51.9244;1466.9196558184922;0.0;25.357233503290644;50.18532714761148;486.43695385295865;95.13457044959068;11.676632731616523;52.61673235741746;486.43695385295865;-95.13457044959068;11.441406812083864;50.91176725037412
2419;303;B_near;B;B;both small near Large_cluster2 (the smaller hub);486.11905286088586;364.06305730342865;298.7392249517143;0.020889253096868288;486.11905286088586;298.7392249517143;831.6528120763359;364.0630573034287;831.6528120763359;364.0630573034287;364.0630573034287;831.6528120763359;0.4377584636484245;364.0630573034287;831.6528120763359;0.4377584636484245;364.0630573034287;0.41028500277457397;0.0;0.0;4.4777;51.9244;486.11905286088586;0.0;11.472988473575867;51.38245237757971;818.1290354848002;149.36961247585714;16.63836946025371;52.08345436158768;818.1290354848002;-149.36961247585714;15.64725304396493;49.470902352184595
2420;303;B_far;B;B;both small near Large_cluster2 (the smaller hub);1466.9196558184922;495.6525966525078;190.26914089918137;0.026689307869219192;1466.9196558184922;190.26914089918137;985.0872628088648;495.6525966525077;985.0872628088648;495.6525966525077;495.6525966525077;985.0872628088648;0.5031560302984839;495.6525966525077;985.0872628088648;0.5031560302984839;495.6525966525077;0.19193800474788525;0.0;0.0;4.4777;51.9244;1466.9196558184922;0.0;25.50249572428698;50.53340722579933;980.4827019655336;95.13457044959068;18.909929118948572;52.25575178440473;980.4827019655336;-95.13457044959068;18.48512007494222;50.56521593741422
2421;303;D_near;D;D;one small cluster per hub;605.9802743606269;128.235587105155;658.8208013214171;0.010222910789934758;605.9802743606269;658.8208013214171;128.235587105155;644.7300022020413;644.7300022020413;128.235587105155;128.235587105155;644.7300022020413;0.19889812272916277;128.235587105155;644.7300022020413;0.19889812272916277;128.235587105155;2.5687908333167093;0.0;0.0;4.4777;51.9244;605.9802743606269;0.0;13.292521144045262;51.71339957758951;-26.42026348039508;125.48440332499611;4.040598571633972;53.04649981860242;632.400537841022;125.48440332499611;13.869331363425456;52.81127703009444
2422;303;D_far;D;D;one small cluster per hub;1123.0312284082174;358.1609707325697;596.806784439832;0.052698118953458106;1123.0312284082174;596.806784439832;358.1609707325697;893.5949514225779;893.5949514225779;358.1609707325697;358.1609707325697;893.5949514225779;0.4008090804031374;358.1609707325697;893.5949514225779;0.4008090804031374;358.1609707325697;0.8331544099000299;0.0;0.0;4.4777;51.9244;1123.0312284082174;0.0;20.715002265210014;51.19777915429786;263.11222198419273;243.0046081839551;8.360927671142658;54.14403319656709;859.9190064240247;243.0046081839551;17.458189561895686;53.735858466469686
2423;303;C_near;C;C1;both small midway between the hubs;629.1054059751332;364.30556513369083;406.04447424411774;0.03755680724668764;629.1054059751332;406.04447424411774;364.30556513369083;384.5715942044412;364.30556513369083;384.5715942044412;364.30556513369083;384.5715942044412;0.9473023245185997;364.30556513369083;384.5715942044412;0.9473023245185997;364.30556513369083;0.5572855771433382;0.0;0.0;4.4777;51.9244;629.1054059751332;0.0;13.627330297112085;51.69390020776519;302.4905222008325;203.02223712205887;9.007094308081442;53.726788752924364;302.4905222008325;-203.02223712205887;8.779220037198742;50.07762706623446
2424;303;C_far;C;C2;both small midway between the hubs;829.7587959095836;465.13874903321266;515.2006539516151;0.08139731430480879;829.7587959095836;515.2006539516151;511.98985584569135;465.13874903321266;511.98985584569135;465.13874903321266;465.13874903321266;511.98985584569135;0.9084921189794058;465.13874903321266;511.98985584569135;0.9084921189794058;465.13874903321266;0.5538139480127765;0.0;0.0;4.4777;51.9244;829.7587959095836;0.0;16.500769160493434;51.432011367429006;442.4654608337795;257.60032697580755;11.206140488261733;54.12526980015777;442.4654608337795;-257.60032697580755;10.666762978582618;49.50347783316621
2425;304;A_near;A;A;both small near Large_cluster1 (the larger hub);1214.1522977501154;293.7676724046469;357.65539687126875;0.06295989203113095;1214.1522977501154;357.65539687126875;293.7676724046469;997.2503403005601;293.7676724046469;997.2503403005601;293.7676724046469;997.2503403005601;0.2945776607267024;293.7676724046469;997.2503403005601;0.2945776607267024;293.7676724046469;0.6087385210626928;0.0;0.0;4.4777;51.9244;1214.1522977501154;0.0;21.906750817526063;50.774246623932;233.06672783187594;178.82769843563437;7.96201997477924;53.5137755562936;233.06672783187594;-178.82769843563437;7.794975136473327;50.29868363324991
2426;304;A_far;A;A;both small near Large_cluster1 (the larger hub);734.3264856375754;449.5709463953972;407.398980576545;0.05777902341333174;734.3264856375754;407.398980576545;449.5709463953972;1153.2340315683446;449.5709463953972;1153.2340315683446;449.5709463953972;1153.2340315683446;0.38983496331963224;449.5709463953972;1153.2340315683446;0.38983496331963224;449.5709463953972;0.4530975409365511;0.0;0.0;4.4777;51.9244;734.3264856375754;0.0;15.131512834581248;51.53309242373659;-400.77494120659674;203.6994902882725;-1.6379995437507548;53.55304617512263;-400.77494120659674;-203.6994902882725;-1.0818015518227433;49.905505050129584
2427;304;B_near;B;B;both small near Large_cluster2 (the smaller hub);1214.1522977501154;293.7676724046469;357.65539687126875;0.0629598894040555;1214.1522977501154;357.65539687126875;997.2503403005601;293.7676724046469;997.2503403005601;293.7676724046469;293.7676724046469;997.2503403005601;0.2945776607267024;293.7676724046469;997.2503403005601;0.2945776607267024;293.7676724046469;0.6087385210626928;0.0;0.0;4.4777;51.9244;1214.1522977501154;0.0;22.0080930884822;51.07328613326579;981.0855699182395;178.82769843563437;19.11620306826717;53.02706746811704;981.0855699182395;-178.82769843563437;18.33158492880034;49.847673130554504
2428;304;B_far;B;B;both small near Large_cluster2 (the smaller hub);734.3264856375754;449.5709463953972;407.398980576545;0.05777902414979508;734.3264856375754;407.398980576545;1153.2340315683446;449.5709463953973;1153.2340315683446;449.5709463953973;449.5709463953973;1153.2340315683446;0.3898349633196323;449.5709463953973;1153.2340315683446;0.3898349633196323;449.5709463953973;0.45309754093655097;0.0;0.0;4.4777;51.9244;734.3264856375754;0.0;15.03426407107313;51.15711229733359;1135.1014268441722;203.6994902882725;21.36579173214699;52.11541191890157;1135.1014268441722;-203.6994902882725;19.868741970876282;48.57818992568937
2429;304;D_near;D;D;one small cluster per hub;483.71429573744535;317.201342433691;952.3433048278093;0.03346175494249337;483.71429573744535;952.3433048278093;317.201342433691;749.1853993750751;749.1853993750751;317.201342433691;317.201342433691;749.1853993750751;0.4233949870062618;317.201342433691;749.1853993750751;0.4233949870062618;317.201342433691;1.5011653127333324;0.0;0.0;4.4777;51.9244;483.71429573744535;0.0;11.52142007909474;51.80151923199202;-234.314504545182;213.8069330061156;0.8455986786221009;53.748253504473;718.0288002826273;213.8069330061156;15.30443095287985;53.49651588817089
2430;304;D_far;D;D;one small cluster per hub;715.4386754147708;474.8993009328842;143.40120125561953;0.026440780769831917;715.4386754147708;143.40120125561953;474.8993009328842;572.8211863275917;572.8211863275917;474.8993009328842;474.8993009328842;572.8211863275917;0.8290533106456947;474.8993009328842;572.8211863275917;0.8290533106456947;474.8993009328842;0.15098064049991716;0.0;0.0;4.4777;51.9244;715.4386754147708;0.0;14.925844834668602;51.980631861780495;286.01873707957566;379.10767344640584;8.50843994152024;55.46801572252493;429.4199383351952;379.10767344640584;10.783403484163978;55.480275828853514
2431;304;C_near;C;C1;both small midway between the hubs;521.6573930345476;379.7750812023878;585.2547004818916;0.045477976373717865;521.6573930345476;585.2547004818916;379.7750812023878;404.7213160530837;379.7750812023878;404.7213160530837;379.7750812023878;404.7213160530837;0.9383619447229118;379.7750812023878;404.7213160530837;0.9383619447229118;379.7750812023878;0.7705280433736523;0.0;0.0;4.4777;51.9244;521.6573930345476;0.0;12.073256441792607;51.78078607047484;242.07095280773174;292.6273502409458;8.130031287425222;54.54947383184975;242.07095280773174;-292.6273502409458;7.899474827541664;49.28765610914847
2432;304;C_far;C;C2;both small midway between the hubs;649.1573636420071;473.26377406716347;752.1795368753374;0.09275944328408059;649.1573636420071;752.1795368753374;521.9119465117672;473.26377406716347;521.9119465117672;473.26377406716347;473.26377406716347;521.9119465117672;0.9067885439876459;473.26377406716347;521.9119465117672;0.9067885439876459;473.26377406716347;0.7946726308789814;0.0;0.0;4.4777;51.9244;649.1573636420071;0.0;13.941605086691323;51.83564447133686;361.8681610589725;376.0897684376687;9.894339665349271;55.35034195855731;361.8681610589725;-376.0897684376687;9.643023290704646;48.586754533259
2433;305;A_near;A;A;both small near Large_cluster1 (the larger hub);1197.1624919213355;225.55009052157402;337.9465560428798;0.04579560765137103;1197.1624919213355;337.9465560428798;225.55009052157402;1061.2985437110028;225.55009052157402;1061.2985437110028;225.55009052157402;1061.2985437110028;0.21252275512684818;225.55009052157402;1061.2985437110028;0.21252275512684818;225.55009052157402;0.7491607634946947;0.0;0.0;4.4777;51.9244;1197.1624919213355;0.0;21.672972299857793;50.81422548064829;149.40172237621428;168.9732780214399;6.693070797676482;53.444419302261814;149.40172237621428;-168.9732780214399;6.620846239007676;50.405252890023846
2434;305;A_far;A;A;both small near Large_cluster1 (the larger hub);1445.4161142930388;411.8299525231123;589.3188456073403;0.1741649713821971;1445.4161142930388;589.3188456073403;411.8299525231123;1194.6115675957278;411.8299525231123;1194.6115675957278;411.8299525231123;1194.6115675957278;0.3447396322739116;411.8299525231123;1194.6115675957278;0.3447396322739116;411.8299525231123;0.7154880819095683;0.0;0.0;4.4777;51.9244;1445.4161142930388;0.0;25.19021874142183;50.53183629450352;287.71467523954504;294.65942280367017;8.7729495958033;54.592054820000996;287.71467523954504;-294.65942280367017;8.5837546504094;49.292461067000644
2435;305;B_near;B;B;both small near Large_cluster2 (the smaller hub);1197.1624919213355;225.55009052157402;337.9465560428798;0.04579560766092072;1197.1624919213355;337.9465560428798;1061.2985437110028;225.55009052157408;1061.2985437110028;225.55009052157408;225.55009052157408;1061.2985437110028;0.21252275512684823;225.55009052157408;1061.2985437110028;0.21252275512684823;225.55009052157408;0.7491607634946946;0.0;0.0;4.4777;51.9244;1197.1624919213355;0.0;21.765481767129078;51.091045561297804;1047.760769545121;168.9732780214399;20.072983272162652;52.830612664989744;1047.760769545121;-168.9732780214399;19.26596859076198;49.83318065228409
2436;305;B_far;B;B;both small near Large_cluster2 (the smaller hub);1445.4161142930388;411.8299525231123;589.3188456073403;0.17416499613136693;1445.4161142930388;589.3188456073403;1194.6115675957278;411.8299525231124;1194.6115675957278;411.8299525231124;411.8299525231124;1194.6115675957278;0.3447396322739117;411.8299525231124;1194.6115675957278;0.3447396322739117;411.8299525231124;0.715488081909568;0.0;0.0;4.4777;51.9244;1445.4161142930388;0.0;25.190964624238894;50.53371452830949;1157.7014390534937;294.65942280367017;22.054795789685162;53.69697806847229;1157.7014390534937;-294.65942280367017;20.428444800321884;48.495046526309544
2437;305;D_near;D;D;one small cluster per hub;1005.4874015972018;327.22094766795635;513.3979337289929;0.03632142785374981;1005.4874015972018;513.3979337289929;327.22094766795635;789.486353880327;789.486353880327;327.22094766795635;327.22094766795635;789.486353880327;0.41447321547695504;327.22094766795635;789.486353880327;0.41447321547695504;327.22094766795635;0.7844820714992207;0.0;0.0;4.4777;51.9244;1005.4874015972018;0.0;18.987403839036492;51.154023607404504;246.04473393410444;215.72097138667624;8.176841525376608;53.84288269369334;759.4426676630974;215.72097138667624;15.936258860593016;53.42995155614317
2438;305;D_far;D;D;one small cluster per hub;1022.3091701976955;483.7958540767431;412.67570462077856;0.08358232515030295;1022.3091701976955;412.67570462077856;483.7958540767431;809.9015900549047;809.9015900549047;483.7958540767431;483.7958540767431;809.9015900549047;0.5973514066615745;483.7958540767431;809.9015900549047;0.5973514066615745;483.7958540767431;0.42649776878339785;0.0;0.0;4.4777;51.9244;1022.3091701976955;0.0;19.31892551560888;51.473536930361014;304.81673278845847;375.692943551;8.967633104537398;55.368210967175614;717.492437409237;375.692943551;15.473601499179624;55.17007174414276
2439;305;C_near;C;C2;both small midway between the hubs;666.5344953536987;379.0483020246029;431.14438839256763;0.04471794526341455;666.5344953536987;431.14438839256763;415.11771723281635;379.0483020246029;415.11771723281635;379.0483020246029;379.0483020246029;415.11771723281635;0.9131103932430228;379.0483020246029;415.11771723281635;0.9131103932430228;379.0483020246029;0.5687195880969589;0.0;0.0;4.4777;51.9244;666.5344953536987;0.0;14.165396703531757;51.64823424368097;354.7553357597094;215.57219419628382;9.814923836386837;53.81280004917201;354.7553357597094;-215.57219419628382;9.497140687038405;49.94011934649829
2440;305;C_far;C;C1;both small midway between the hubs;905.9852252714336;473.04681092500687;309.96039556339383;0.040016099752961054;905.9852252714336;309.96039556339383;473.04681092500687;484.5021630378289;473.04681092500687;484.5021630378289;473.04681092500687;484.5021630378289;0.9763564479444282;473.04681092500687;484.5021630378289;0.9763564479444282;473.04681092500687;0.327621271727094;0.0;0.0;4.4777;51.9244;905.9852252714336;0.0;17.58618241989432;51.32949916221075;446.9389484279316;154.98019778169692;11.155185178310061;53.20369269565084;446.9389484279316;-154.98019778169692;10.82940101888281;50.42330585118017
2441;306;A_near;A;A;both small near Large_cluster1 (the larger hub);1479.4145421124995;260.05462408065796;504.80044800788164;0.05598892323655491;1479.4145421124995;504.80044800788164;260.05462408065796;1439.0913505840508;260.05462408065796;1439.0913505840508;260.05462408065796;1439.0913505840508;0.1807075165694767;260.05462408065796;1439.0913505840508;0.1807075165694767;260.05462408065796;0.970566183532491;0.0;0.0;4.4777;51.9244;1479.4145421124995;0.0;25.52580636145973;50.15420240405952;62.630139936717484;252.40022400394082;5.388153591561718;54.197767632946416;62.630139936717484;-252.40022400394082;5.384582088019844;49.65748514927184
2442;306;A_far;A;A;both small near Large_cluster1 (the larger hub);1071.1448101326823;429.7564048320055;668.2089519686997;0.13906998460470277;1071.1448101326823;668.2089519686997;429.7564048320055;867.7386015344266;429.7564048320055;867.7386015344266;429.7564048320055;867.7386015344266;0.49526021323940767;429.7564048320055;867.7386015344266;0.49526021323940767;429.7564048320055;0.7774275664721121;0.0;0.0;4.4777;51.9244;1071.1448101326823;0.0;19.992096083519943;51.31008623543362;270.30495115952573;334.10447598434985;8.477442901496296;54.96827479624003;270.30495115952573;-334.10447598434985;8.368637596208455;48.95826582976691
2443;306;B_near;B;B;both small near Large_cluster2 (the smaller hub);1479.4145421124995;260.05462408065796;504.80044800788164;0.05598892222195673;1479.4145421124995;504.80044800788164;1439.0913505840508;260.05462408065796;1439.0913505840508;260.05462408065796;260.05462408065796;1439.0913505840508;0.1807075165694767;260.05462408065796;1439.0913505840508;0.1807075165694767;260.05462408065796;0.970566183532491;0.0;0.0;4.4777;51.9244;1479.4145421124995;0.0;25.93874929776227;51.23932744546184;1416.784402175782;252.40022400394082;25.766655526350945;53.57520164232032;1416.784402175782;-252.40022400394082;24.417512791401265;49.113582437001966
2444;306;B_far;B;B;both small near Large_cluster2 (the smaller hub);1071.1448101326823;429.7564048320055;668.2089519686997;0.13906998617926547;1071.1448101326823;668.2089519686997;867.7386015344266;429.75640483200544;867.7386015344266;429.75640483200544;429.75640483200544;867.7386015344266;0.49526021323940755;429.75640483200544;867.7386015344266;0.49526021323940755;429.75640483200544;0.7774275664721121;0.0;0.0;4.4777;51.9244;1071.1448101326823;0.0;20.00216130275536;51.34721250928241;800.8398589731567;334.10447598434985;16.721302806988987;54.66990099628082;800.8398589731567;-334.10447598434985;15.621421389779503;48.69812474720763
2445;306;D_near;D;D;one small cluster per hub;436.17205768823624;213.58994878828526;689.7551654838026;0.017376462208517296;436.17205768823624;689.7551654838026;213.58994878828526;588.6192284096251;588.6192284096251;213.58994878828526;213.58994878828526;588.6192284096251;0.36286607450011166;213.58994878828526;588.6192284096251;0.36286607450011166;213.58994878828526;1.6146714051781108;0.0;0.0;4.4777;51.9244;436.17205768823624;0.0;10.836027251696107;51.8745053272287;-126.79155389778316;171.8853341142515;2.483576649227182;53.417012867264425;562.9636115860194;171.8853341142515;12.889917309727716;53.33542278005713
2446;306;D_far;D;D;one small cluster per hub;726.9473692402244;402.389445528388;658.3402332849801;0.09858648375154644;726.9473692402244;658.3402332849801;402.389445528388;800.3099190464625;800.3099190464625;402.389445528388;402.389445528388;800.3099190464625;0.5027920258789483;402.389445528388;800.3099190464625;0.5027920258789483;402.389445528388;0.8180386446524416;0.0;0.0;4.4777;51.9244;726.9473692402244;0.0;15.075012885921145;51.83316694004128;34.30356797762215;400.92459527528143;4.635572782339179;55.54152590961183;692.6438012626022;400.92459527528143;15.09480535131288;55.451476632495165
2447;306;C_near;C;C1;both small midway between the hubs;512.4669728800654;296.4981570839882;306.38155341148376;0.018193263185480646;512.4669728800654;306.38155341148376;296.4981570839882;300.5763773814083;296.4981570839882;300.5763773814083;296.4981570839882;300.5763773814083;0.9864319999696943;296.4981570839882;300.5763773814083;0.9864319999696943;296.4981570839882;0.5166668764903923;0.0;0.0;4.4777;51.9244;512.4669728800654;0.0;11.93923855606497;51.783464235137295;253.85772213287677;153.19077670574188;8.249183312461282;53.29069017864014;253.85772213287677;-153.19077670574188;8.114341591246138;50.536491145410054
2448;306;C_far;C;C2;both small midway between the hubs;878.2879753038287;438.1308153271675;176.18884863331914;0.013457262304200412;878.2879753038287;176.18884863331914;457.6636025977397;438.1308153271675;457.6636025977397;438.1308153271675;438.1308153271675;457.6636025977397;0.9573206452081783;438.1308153271675;457.6636025977397;0.9573206452081783;438.1308153271675;0.2010687704102173;0.0;0.0;4.4777;51.9244;878.2879753038287;0.0;17.193674382999216;51.37550327818321;449.1050495675351;88.09442431665957;11.112551833953226;52.60566874178324;449.1050495675351;-88.09442431665957;10.928476066688651;51.025230033473655
2449;307;A_near;A;A;both small near Large_cluster1 (the larger hub);1166.341073717922;188.0392149090767;251.40616176649928;0.02836699501131079;1166.341073717922;251.40616176649928;188.0392149090767;1034.1610888561024;188.0392149090767;1034.1610888561024;188.0392149090767;1034.1610888561024;0.18182777996131053;188.0392149090767;1034.1610888561024;0.18182777996131053;188.0392149090767;0.668493967835546;0.0;0.0;4.4777;51.9244;1166.341073717922;0.0;21.24658797115194;50.88132061021702;139.84806684427616;125.70308088324964;6.5394300087001485;53.05738234594054;139.84806684427616;-125.70308088324964;6.4953956528283685;50.79646518943203
2450;307;A_far;A;A;both small near Large_cluster1 (the larger hub);1148.4731902368367;395.3636560589075;220.21032916381955;0.027257977075123563;1148.4731902368367;220.21032916381955;395.3636560589075;776.5955035483373;395.3636560589075;776.5955035483373;395.3636560589075;776.5955035483373;0.5090985645068173;395.3636560589075;776.5955035483373;0.5090985645068173;395.3636560589075;0.2784908599831052;0.0;0.0;4.4777;51.9244;1148.4731902368367;0.0;20.99445917730544;50.90616756785817;379.7226267483368;110.10516458190978;10.109928969099093;52.83458726421382;379.7226267483368;-110.10516458190978;9.914817302452946;50.85780451071022
2451;307;B_near;B;B;both small near Large_cluster2 (the smaller hub);1166.341073717922;188.0392149090767;251.40616176649928;0.02836699470799431;1166.341073717922;251.40616176649928;1034.1610888561024;188.03921490907675;1034.1610888561024;188.03921490907675;188.03921490907675;1034.1610888561024;0.18182777996131058;188.03921490907675;1034.1610888561024;0.18182777996131058;188.03921490907675;0.6684939678355458;0.0;0.0;4.4777;51.9244;1166.341073717922;0.0;21.33549974752444;51.15618224642205;1026.4930068736458;125.70308088324964;19.65430611329084;52.4902386983856;1026.4930068736458;-125.70308088324964;19.07256899412935;50.25848821813882
2452;307;B_far;B;B;both small near Large_cluster2 (the smaller hub);1148.4731902368367;395.3636560589075;220.21032916381955;0.027257976937107742;1148.4731902368367;220.21032916381955;776.5955035483373;395.3636560589075;776.5955035483373;395.3636560589075;395.3636560589075;776.5955035483373;0.5090985645068173;395.3636560589075;776.5955035483373;0.5090985645068173;395.3636560589075;0.2784908599831052;0.0;0.0;4.4777;51.9244;1148.4731902368367;0.0;21.067152499989305;51.1313932306271;768.7505634884999;110.10516458190978;15.845865907106024;52.635427102826824;768.7505634884999;-110.10516458190978;15.476231909106938;50.66829066348564
2453;307;D_near;D;D;one small cluster per hub;1020.7688583061099;320.7829087972641;537.9463446326554;0.03621317288309456;1020.7688583061099;537.9463446326554;320.7829087972641;807.4778948163563;807.4778948163563;320.7829087972641;320.7829087972641;807.4778948163563;0.3972652512923829;320.7829087972641;807.4778948163563;0.3972652512923829;320.7829087972641;0.8384897229244831;0.0;0.0;4.4777;51.9244;1020.7688583061099;0.0;19.202153753908398;51.12691935353305;241.41125683672726;211.23986283120323;8.104482937346324;53.80364982956947;779.3576014693826;211.23986283120323;16.223876371267245;53.36287651115805
2454;307;D_far;D;D;one small cluster per hub;457.07602985203266;477.7269449084997;899.3420483544469;0.09905036663388955;457.07602985203266;899.3420483544469;477.7269449084997;799.55658138274;799.55658138274;477.7269449084997;477.7269449084997;799.55658138274;0.5974898537916186;477.7269449084997;799.55658138274;0.5974898537916186;477.7269449084997;0.9412720571232382;0.0;0.0;4.4777;51.9244;457.07602985203266;0.0;11.128510976858665;51.77465911886095;-221.1330092512071;423.46573192067655;0.8799534014999552;55.65922406972231;678.2090391032398;423.46573192067655;15.172203358458106;55.33805444549713
2455;307;C_near;C;C2;both small midway between the hubs;707.4103261344135;344.3706814199686;140.3768035583198;0.006884234751964868;707.4103261344135;140.3768035583198;376.8620651961458;344.3706814199686;376.8620651961458;344.3706814199686;344.3706814199686;376.8620651961458;0.9137844140421341;344.3706814199686;376.8620651961458;0.9137844140421341;344.3706814199686;0.2038164267926264;0.0;0.0;4.4777;51.9244;707.4103261344135;0.0;14.747993447154132;51.58023353404541;370.26828711029424;70.1884017791599;9.932948823208791;52.486126518791075;370.26828711029424;-70.1884017791599;9.815267884500022;51.22576890994005
2456;307;C_far;C;C1;both small midway between the hubs;731.6874274984002;454.9123477190733;603.2265410758555;0.08101385668339844;731.6874274984002;603.2265410758555;454.9123477190733;493.92167351084385;454.9123477190733;493.92167351084385;454.9123477190733;493.92167351084385;0.9210212309281988;454.9123477190733;493.92167351084385;0.9210212309281988;454.9123477190733;0.6630140334730726;0.0;0.0;4.4777;51.9244;731.6874274984002;0.0;15.099247202429094;51.56108312948205;340.55055299132;301.61327053792775;9.67734688961765;54.583666269574096;340.55055299132;-301.61327053792775;9.233033480317623;49.16502493303054
2457;308;A_near;A;A;both small near Large_cluster1 (the larger hub);498.96921599283814;233.27744379639626;205.51697108894587;0.00916082269850449;498.96921599283814;205.51697108894587;233.27744379639628;307.23743753778245;233.27744379639628;307.23743753778245;233.27744379639628;307.23743753778245;0.759274148573476;233.27744379639628;307.23743753778245;0.759274148573476;233.27744379639628;0.4404990207032626;0.0;0.0;4.4777;51.9244;498.96921599283814;0.0;11.735595181280056;51.736069109137226;209.42554627548944;102.75848554447293;7.582905807339366;52.82339611172636;209.42554627548944;-102.75848554447293;7.480932619804776;50.97617355086563
2458;308;A_far;A;A;both small near Large_cluster1 (the larger hub);1157.6410344801843;415.9534599632025;665.9579407423735;0.14324394667528395;1157.6410344801843;665.9579407423735;415.9534599632025;967.4648945424693;415.9534599632025;967.4648945424693;415.9534599632025;967.4648945424693;0.4299416571181262;415.9534599632025;967.4648945424693;0.4299416571181262;415.9534599632025;0.8005197754591196;0.0;0.0;4.4777;51.9244;1157.6410344801843;0.0;21.209260424097106;51.15310844647891;249.28354567821725;332.97897037118673;8.157524806005634;54.955727066954765;249.28354567821725;-332.97897037118673;8.071948462103096;48.96575814063417
